dist_road,dist_market,dist_border,dist_popcenter,dist_admhq,age,sex,denomination,total_cons_ann,nom_totcons_aeq,walls_material,roof_material,floor_material
1.3,194.0,48.7,5.6,0.1,0-17,Male,urban,142752.0,66396.2734375,Wood and thatch/Wood only,Thatch,Mud
1.3,194.0,48.7,5.6,0.1,31-50,Female,urban,142752.0,66396.2734375,Wood and thatch/Wood only,Thatch,Mud
1.3,194.0,48.7,5.6,0.1,0-17,Female,urban,142752.0,66396.2734375,Wood and thatch/Wood only,Thatch,Mud
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,18-30,Female,urban,295110.0,93984.0703125,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,0-17,Male,urban,295110.0,93984.0703125,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,0-17,Female,urban,295110.0,93984.0703125,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,18-30,Female,urban,295110.0,93984.0703125,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,31-50,Male,urban,295110.0,93984.0703125,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,65+,Female,urban,203685.328125,114429.9609375,Stone and cement,Corrugated iron sheet,Cement screed/Cement screed not applied
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,18-30,Male,urban,203685.328125,114429.9609375,Stone and cement,Corrugated iron sheet,Cement screed/Cement screed not applied
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,18-30,Female,urban,203685.328125,114429.9609375,Stone and cement,Corrugated iron sheet,Cement screed/Cement screed not applied
7.2,199.8,43.6,11.1,0.1,31-50,Male,rural,138716.375,24726.625,Wood and thatch/Wood only,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Female,rural,138716.375,24726.625,Wood and thatch/Wood only,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,138716.375,24726.625,Wood and thatch/Wood only,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,138716.375,24726.625,Wood and thatch/Wood only,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Female,rural,138716.375,24726.625,Wood and thatch/Wood only,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,138716.375,24726.625,Wood and thatch/Wood only,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,138716.375,24726.625,Wood and thatch/Wood only,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,138716.375,24726.625,Wood and thatch/Wood only,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,51-65,Male,rural,100707.3828125,20427.4609375,Wood and mud,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Female,rural,100707.3828125,20427.4609375,Wood and mud,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,100707.3828125,20427.4609375,Wood and mud,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,100707.3828125,20427.4609375,Wood and mud,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Male,rural,100707.3828125,20427.4609375,Wood and mud,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,100707.3828125,20427.4609375,Wood and mud,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,65+,Male,rural,56272.0,54107.6953125,Wood and mud,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Male,rural,56272.0,54107.6953125,Wood and mud,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Female,rural,56272.0,54107.6953125,Wood and mud,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,65+,Female,rural,113244.6015625,44584.48828125,Wood and mud,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Female,rural,113244.6015625,44584.48828125,Wood and mud,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Male,rural,113244.6015625,44584.48828125,Wood and mud,Wood and mud,Mud
7.2,199.8,43.6,11.1,0.1,51-65,Female,rural,88582.4375,29825.736328125,Wood and mud,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Female,rural,88582.4375,29825.736328125,Wood and mud,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Male,rural,88582.4375,29825.736328125,Wood and mud,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,88582.4375,29825.736328125,Wood and mud,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,88582.4375,29825.736328125,Wood and mud,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Male,rural,76641.859375,10273.7080078125,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Female,rural,76641.859375,10273.7080078125,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Male,rural,76641.859375,10273.7080078125,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Male,rural,76641.859375,10273.7080078125,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Female,rural,76641.859375,10273.7080078125,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Female,rural,76641.859375,10273.7080078125,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Female,rural,76641.859375,10273.7080078125,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Female,rural,76641.859375,10273.7080078125,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,76641.859375,10273.7080078125,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,76641.859375,10273.7080078125,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Female,rural,76671.046875,12287.02734375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Female,rural,76671.046875,12287.02734375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,76671.046875,12287.02734375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,76671.046875,12287.02734375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,51-65,Female,rural,76671.046875,12287.02734375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Female,rural,76671.046875,12287.02734375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,76671.046875,12287.02734375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Male,rural,76671.046875,12287.02734375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Male,rural,56529.375,10913.0068359375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Female,rural,56529.375,10913.0068359375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,56529.375,10913.0068359375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,56529.375,10913.0068359375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Female,rural,56529.375,10913.0068359375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,56529.375,10913.0068359375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,65+,Female,rural,44824.7890625,17509.68359375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Female,rural,44824.7890625,17509.68359375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Male,rural,44824.7890625,17509.68359375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Male,rural,44824.7890625,17509.68359375,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,65+,Male,rural,191021.5625,18672.685546875,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Female,rural,191021.5625,18672.685546875,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Female,rural,191021.5625,18672.685546875,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Female,rural,191021.5625,18672.685546875,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,191021.5625,18672.685546875,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Female,rural,191021.5625,18672.685546875,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Male,rural,191021.5625,18672.685546875,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,191021.5625,18672.685546875,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Female,rural,191021.5625,18672.685546875,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Female,rural,191021.5625,18672.685546875,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Male,rural,191021.5625,18672.685546875,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,191021.5625,18672.685546875,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,191021.5625,18672.685546875,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,51-65,Female,rural,131131.46875,15837.134765625,Wood and thatch/Wood only,Bamboo or reed,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Male,rural,131131.46875,15837.134765625,Wood and thatch/Wood only,Bamboo or reed,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Male,rural,131131.46875,15837.134765625,Wood and thatch/Wood only,Bamboo or reed,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Male,rural,131131.46875,15837.134765625,Wood and thatch/Wood only,Bamboo or reed,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Female,rural,131131.46875,15837.134765625,Wood and thatch/Wood only,Bamboo or reed,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Male,rural,131131.46875,15837.134765625,Wood and thatch/Wood only,Bamboo or reed,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Female,rural,131131.46875,15837.134765625,Wood and thatch/Wood only,Bamboo or reed,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Male,rural,131131.46875,15837.134765625,Wood and thatch/Wood only,Bamboo or reed,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Female,rural,131131.46875,15837.134765625,Wood and thatch/Wood only,Bamboo or reed,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Male,rural,131131.46875,15837.134765625,Wood and thatch/Wood only,Bamboo or reed,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,131131.46875,15837.134765625,Wood and thatch/Wood only,Bamboo or reed,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,131131.46875,15837.134765625,Wood and thatch/Wood only,Bamboo or reed,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Female,rural,131131.46875,15837.134765625,Wood and thatch/Wood only,Bamboo or reed,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Female,rural,131131.46875,15837.134765625,Wood and thatch/Wood only,Bamboo or reed,Mud
7.2,199.8,43.6,11.1,0.1,65+,Male,rural,128576.4140625,25612.83203125,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,51-65,Female,rural,128576.4140625,25612.83203125,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,31-50,Male,rural,128576.4140625,25612.83203125,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Male,rural,128576.4140625,25612.83203125,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Female,rural,128576.4140625,25612.83203125,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,18-30,Female,rural,128576.4140625,25612.83203125,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Male,rural,128576.4140625,25612.83203125,Wood and thatch/Wood only,Thatch,Mud
7.2,199.8,43.6,11.1,0.1,0-17,Female,rural,128576.4140625,25612.83203125,Wood and thatch/Wood only,Thatch,Mud
26.8,192.9,60.3,31.0,0.1,31-50,Male,rural,125830.53125,23563.76953125,Stone and mud/Stone only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,18-30,Female,rural,125830.53125,23563.76953125,Stone and mud/Stone only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Female,rural,125830.53125,23563.76953125,Stone and mud/Stone only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Female,rural,125830.53125,23563.76953125,Stone and mud/Stone only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Male,rural,125830.53125,23563.76953125,Stone and mud/Stone only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Male,rural,125830.53125,23563.76953125,Stone and mud/Stone only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Female,rural,125830.53125,23563.76953125,Stone and mud/Stone only,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,31-50,Male,rural,79795.4765625,24858.404296875,Other,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,18-30,Female,rural,79795.4765625,24858.404296875,Other,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,0-17,Female,rural,79795.4765625,24858.404296875,Other,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,0-17,Female,rural,79795.4765625,24858.404296875,Other,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,18-30,Male,rural,79795.4765625,24858.404296875,Other,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,0-17,Male,rural,79795.4765625,24858.404296875,Other,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,0-17,Female,rural,79795.4765625,24858.404296875,Other,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,0-17,Female,rural,79795.4765625,24858.404296875,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,65+,Male,rural,104220.0,15485.8837890625,Wood and thatch/Wood only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,31-50,Female,rural,104220.0,15485.8837890625,Wood and thatch/Wood only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,31-50,Female,rural,104220.0,15485.8837890625,Wood and thatch/Wood only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,18-30,Female,rural,104220.0,15485.8837890625,Wood and thatch/Wood only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Female,rural,104220.0,15485.8837890625,Wood and thatch/Wood only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Male,rural,104220.0,15485.8837890625,Wood and thatch/Wood only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Male,rural,104220.0,15485.8837890625,Wood and thatch/Wood only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Female,rural,104220.0,15485.8837890625,Wood and thatch/Wood only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Male,rural,104220.0,15485.8837890625,Wood and thatch/Wood only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,65+,Male,rural,164764.84375,29848.703125,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,31-50,Female,rural,164764.84375,29848.703125,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,18-30,Male,rural,164764.84375,29848.703125,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Male,rural,164764.84375,29848.703125,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Male,rural,164764.84375,29848.703125,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Female,rural,164764.84375,29848.703125,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,31-50,Male,rural,247156.671875,42176.90625,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,31-50,Female,rural,247156.671875,42176.90625,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Male,rural,247156.671875,42176.90625,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Female,rural,247156.671875,42176.90625,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Male,rural,247156.671875,42176.90625,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Female,rural,247156.671875,42176.90625,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Female,rural,247156.671875,42176.90625,Other,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,31-50,Male,rural,63991.32421875,22691.95703125,Other,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,31-50,Female,rural,63991.32421875,22691.95703125,Other,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,18-30,Male,rural,63991.32421875,22691.95703125,Other,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,0-17,Female,rural,63991.32421875,22691.95703125,Other,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,0-17,Male,rural,63991.32421875,22691.95703125,Other,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,0-17,Male,rural,63991.32421875,22691.95703125,Other,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,31-50,Female,rural,67087.9453125,25803.056640625,Wood and thatch/Wood only,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,18-30,Male,rural,67087.9453125,25803.056640625,Wood and thatch/Wood only,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,31-50,Male,rural,67087.9453125,25803.056640625,Wood and thatch/Wood only,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,18-30,Male,rural,67087.9453125,25803.056640625,Wood and thatch/Wood only,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,18-30,Male,rural,67087.9453125,25803.056640625,Wood and thatch/Wood only,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,18-30,Female,rural,67087.9453125,25803.056640625,Wood and thatch/Wood only,Plastic/Shera,Mud
21.0,184.1,63.3,24.5,0.1,65+,Female,rural,67087.9453125,25803.056640625,Wood and thatch/Wood only,Plastic/Shera,Mud
24.0,181.1,66.8,27.2,0.1,31-50,Male,rural,89736.1015625,23368.77734375,Wood and thatch/Wood only,Thatch,Mud
24.0,181.1,66.8,27.2,0.1,18-30,Female,rural,89736.1015625,23368.77734375,Wood and thatch/Wood only,Thatch,Mud
24.0,181.1,66.8,27.2,0.1,0-17,Male,rural,89736.1015625,23368.77734375,Wood and thatch/Wood only,Thatch,Mud
24.0,181.1,66.8,27.2,0.1,0-17,Male,rural,89736.1015625,23368.77734375,Wood and thatch/Wood only,Thatch,Mud
24.0,181.1,66.8,27.2,0.1,0-17,Female,rural,89736.1015625,23368.77734375,Wood and thatch/Wood only,Thatch,Mud
26.8,192.9,60.3,31.0,0.1,31-50,Male,rural,124053.859375,19444.177734375,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,65+,Female,rural,124053.859375,19444.177734375,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,18-30,Male,rural,124053.859375,19444.177734375,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Male,rural,124053.859375,19444.177734375,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Male,rural,124053.859375,19444.177734375,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Female,rural,124053.859375,19444.177734375,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Male,rural,124053.859375,19444.177734375,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,18-30,Female,rural,124053.859375,19444.177734375,Other,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,51-65,Male,rural,159062.53125,21729.853515625,Stone and mud/Stone only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,31-50,Female,rural,159062.53125,21729.853515625,Stone and mud/Stone only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,18-30,Female,rural,159062.53125,21729.853515625,Stone and mud/Stone only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,18-30,Male,rural,159062.53125,21729.853515625,Stone and mud/Stone only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,18-30,Female,rural,159062.53125,21729.853515625,Stone and mud/Stone only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Female,rural,159062.53125,21729.853515625,Stone and mud/Stone only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Female,rural,159062.53125,21729.853515625,Stone and mud/Stone only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,0-17,Female,rural,159062.53125,21729.853515625,Stone and mud/Stone only,Plastic/Shera,Mud
26.8,192.9,60.3,31.0,0.1,65+,Female,rural,159062.53125,21729.853515625,Stone and mud/Stone only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,51-65,Male,rural,186342.546875,38342.0859375,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,31-50,Female,rural,186342.546875,38342.0859375,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,0-17,Female,rural,186342.546875,38342.0859375,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,0-17,Female,rural,186342.546875,38342.0859375,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,0-17,Female,rural,186342.546875,38342.0859375,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,0-17,Male,rural,186342.546875,38342.0859375,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,51-65,Male,rural,110570.3359375,17776.58203125,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,31-50,Female,rural,110570.3359375,17776.58203125,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,18-30,Male,rural,110570.3359375,17776.58203125,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,0-17,Male,rural,110570.3359375,17776.58203125,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,0-17,Male,rural,110570.3359375,17776.58203125,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,0-17,Male,rural,110570.3359375,17776.58203125,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,0-17,Male,rural,110570.3359375,17776.58203125,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,51-65,Female,rural,59623.16796875,12905.4482421875,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,18-30,Male,rural,59623.16796875,12905.4482421875,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,0-17,Male,rural,59623.16796875,12905.4482421875,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,0-17,Female,rural,59623.16796875,12905.4482421875,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,0-17,Female,rural,59623.16796875,12905.4482421875,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,18-30,Male,rural,57092.5,21303.173828125,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,18-30,Female,rural,57092.5,21303.173828125,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,0-17,Male,rural,57092.5,21303.173828125,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,31-50,Female,rural,60563.16796875,13223.3994140625,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,0-17,Male,rural,60563.16796875,13223.3994140625,Wood and thatch/Wood only,Plastic/Shera,Mud
38.0,175.1,78.7,41.1,0.1,0-17,Female,rural,60563.16796875,13223.3994140625,Wood and thatch/Wood only,Plastic/Shera,Mud
